Drink_ID,Name,Ingredients
698,Mardee Mine,2112;2116;2123;
699,Margaret In The Marketplace,1770;1811;1915;2078;
700,Margarita #2,1780;1942;2153;2191;
701,Martinez Cocktail,1817;1825;1942;2105;2162;
702,Martini #2,1817;2105;2123;
703,Martini #3,1817;2105;2123;
704,Martini #4,1817;2105;2117;2123;
705,Martini (Dry) (5-to-1),1817;2077;2105;
706,Martini (Sweet),2077;2105;2112;
707,Martini (Traditional 2-to-1),1817;2077;2105;
708,Mary Garden Cocktail,1757;1817;
709,Mary Pickford Cocktail,1811;1905;1943;1990;2031;
710,Mary's Dream,1942;1943;2055;2162;2174;
711,Max The Silent,1853;1921;2078;2152;
712,Maxim,1817;2062;2105;
713,May Blossum Fizz,1811;1948;2017;2163;
714,Mcclelland Cocktail,1942;2097;2162;
715,McDuff,1835;1942;2055;2107;
716,Melon Cocktail,1825;1905;2105;2153;
717,Menage A Trois,1770;1942;2116;
718,Merry Widow Cocktail No. 2,1825;1905;1908;
719,Merry Widow Fizz,1818;1948;1965;2055;2097;2163;
720,Metropolitan,1835;1921;2112;2156;2206;
721,Metropolitan Cocktail,1835;1921;2086;2112;
722,Mexicola,1787;1904;2191;
723,Miami Beach Cocktail,1817;2107;2133;
724,Midnight Cowboy,1884;1978;2116;
725,Mikado,1811;1835;1921;1942;2141;
726,Mikado Cocktail,1811;1835;1921;1942;2141;
727,Million-Dollar Cocktail,1811;1818;1990;2105;2112;
728,Mimosa,2024;2174;
729,Mint Collins,1825;1948;2055;2105;2163;2163;
730,Mint Gin Cocktail,1817;1925;2105;
731,Mint Julep #1,1759;1965;1978;2081;
732,Mint Julep #2,1759;1978;2156;2206;
733,Miss Belle,2044;2116;2216;
734,Mississippi Planters Punch,1921;1943;1948;1965;1978;2163;
735,Mister Christian,1811;1915;1921;1943;2153;2174;
736,Mithering Bastard,1942;2107;2174;
737,Mocha Mint,1934;2062;2160;
738,Modern Cocktail,2061;2107;2116;2153;2162;
739,Monkey Gland Cocktail,1811;2080;2105;2174;
740,Monkey Wrench,1835;1943;2133;
741,Montana,1817;1921;2059;
742,Montezuma,1808;2072;2191;
743,Montmartre Cocktail,1825;1942;2105;2112;
744,Montreal Club Bouncer,1899;2105;
745,Montreal Gin Sour,1818;1965;2105;2153;2163;
746,Moon Quake Shake,2116;2153;2160;
747,Moonlight,1965;2163;2177;
748,Morgan's Mountain,1884;1943;1994;2062;
749,Morning Glory Fizz,1818;1899;1948;1965;2107;2163;
750,Morro,1915;1965;1990;2105;2116;
751,Mostly Mal,1811;1817;1942;2031;2078;
752,Mountain Cocktail,1785;1817;1818;2112;2153;
753,Mozart,1942;2078;2112;2123;2162;
754,Mumbo Jumbo,1749;2116;2138;2152;2153;2206;
755,Mumsicle,1835;1978;2031;2116;
756,Mutiny,1757;1835;2031;2116;
757,Napoleon,1757;2105;2165;
758,Narragansett,1853;1978;2112;2123;
759,Netherland,1835;1921;1942;
760,Nevada Cocktail,1835;1915;1943;2133;2206;
761,Nevins,1835;1960;1978;2133;2153;
762,New Orleans Buck,1812;1943;2153;2174;
763,New York Sour,1785;1825;2030;2163;2163;2206;
764,Nightmare,1908;2072;2105;2174;
765,North Pole Cocktail,1818;1905;2105;2153;2161;
766,Oaxaca Jim,1835;2031;2105;2123;2133;2174;
767,Old Pal Cocktail,1785;1811;2112;
768,Old-Fashioned,1785;1825;1835;2055;2163;2206;
769,Olympia,1908;1915;2116;
770,Once-Upon-A-Time,1762;1960;2105;2156;
771,Opal Cocktail,1942;2105;2162;2174;
772,Opening Cocktail,1785;1811;2112;
773,Opera Cocktail,1757;1905;2105;
774,Orange Blossom,2055;2105;2174;2206;
775,Orange Buck,1812;1915;2105;2174;
776,Orange Oasis,1812;1908;2105;2174;
777,Orgasm,1770;1942;2045;2062;2104;
778,Oriental Cocktail,1785;1787;1942;2112;
779,Other Original Singapore Sling,1908;1915;1921;2080;2105;
780,Outrigger,1821;1898;1990;
781,Owen Moore,1884;1943;2026;2062;
782,P.T.O.,1942;2045;2055;2116;2174;
783,Paisley Martini,1817;2105;2107;2123;
784,Palm Beach Cocktail,2105;2112;2133;
785,Palmer Cocktail,1785;1835;2153;
786,Palmetto Cocktail,1817;1835;1943;
787,Panther,1940;2191;
788,Papaya Sling,1787;1835;1948;2105;2122;2212;
789,Parisian,1817;2105;2202;
790,Park Avenue,1990;2105;2112;
791,Passion Daiquiri,1787;1943;1965;2084;
792,Passion Mimosa,2024;2076;2084;
793,Peach Blow Fizz,1770;1948;1954;1965;2105;2163;
794,Peach Bunny,1770;1821;2062;
795,Peach Treat,1821;1954;2024;2174;
796,Peggy Cocktail,1757;1817;1899;2105;
797,Pendennis,1978;2123;2156;2206;
798,Peppermint Stick,1770;2062;2193;
799,Peregrine's Peril,1739;1915;2071;2116;2153;
800,Perfect Cocktail,1817;1835;2105;2112;
801,Perfect Rob Roy,1817;2031;2107;2112;
802,Peter Pan Cocktail,1817;1835;2105;2174;
803,Petticoat Lane,2056;2105;2112;2123;
804,Piccadilly Cocktail,1811;1817;1899;2105;
805,Pina Colada #1,1734;1943;2212;
806,Pineapple Cooler,1948;1965;1990;2032;2123;2169;
807,Ping-Pong Cocktail,1818;2097;2163;
808,Pink Cream Fizz,1770;1811;1859;2105;2153;2206;
809,Pink Gin,1835;2105;
810,Pink Lady,1770;1811;1818;2105;
811,Pink Pussycat,1908;1990;2105;
812,Pink Squirrel,1770;2062;2141;
813,Piper At Arms,1817;2107;2123;
814,Piper At The Gates Of Dawn,1884;1905;1994;2107;
815,Pistachio Cream,1921;2007;2111;
816,Plaza Cocktail,1817;2105;2112;2212;
817,Polo Cocktail,2105;2153;2174;
818,Polonaise,1834;1903;1921;2153;
819,Polynesian Cocktail,1787;1908;1965;2045;
820,Poop Deck Cocktail,1903;1921;2059;
821,Poppy Cocktail,2062;2105;
822,Port And Starboard,1744;1811;
823,Port Wine Cocktail,1921;2059;
824,Port Wine Flip,1749;1766;1770;1965;2059;
825,Prairie Chicken,1766;1780;1789;2105;
826,Preakness Cocktail,1785;1835;2080;2112;2123;
827,Presbyterian,1785;1812;1904;2163;
828,Prince's Smile,1960;2105;2153;2177;
829,Princeton Cocktail,1817;1915;2105;
830,Puerto Apple,1787;1915;1943;2152;2207;
831,Puffer,1811;1943;2133;2174;
832,Purple Mask,2045;2062;2145;
833,Quaker's Cocktail,1921;1943;2021;2163;
834,Quarter Deck Cocktail,1787;1834;1943;
835,Queen Bee,1834;1898;2160;
836,Queen Charlotte,1811;2030;2117;
837,Queen Elizabeth,1817;2080;2105;
838,Quentin,1749;1770;1994;2116;
839,Ragged Company,1835;1978;2080;2112;2123;
840,Raspberry Cream,1884;1892;2007;2045;2062;
841,Rattlesnake Cocktail,1785;1818;1899;1965;2153;
842,Rebel Yell,1818;1942;1978;2055;2153;
843,Red Apple,1811;2045;2153;2190;
844,Red Cloud,1811;1960;2105;2153;
845,Red Gin,1845;2031;2105;2156;
846,Red Raider,1811;1942;1978;2153;
847,Red Ruby,1817;1908;2105;
848,Redcoat,1811;1915;1943;1960;2045;
849,Reform Cocktail,1817;1825;1834;2162;
850,Remsen Cooler,1948;1965;2105;2123;2169;
851,Resolute Cocktail,1960;2105;2163;
852,Riley's Sparrow,1835;2071;2116;
853,Ritz Fizz,2024;2026;2104;2123;2153;
854,Rob Roy,2031;2095;2107;2112;
855,Robin's Nest,2045;2062;2101;
856,Robson Cocktail,1811;2033;2153;2174;
857,Rock And Rye Cocktail,1817;1925;1932;
858,Rococo,1942;2004;2174;
859,Rolls-Royce,1817;2080;2105;2112;
860,Root Beer Fizz,2031;2105;2153;2168;2206;
861,Root Beer Float,1770;1904;2045;2161;2208;
862,Rory O'more,1771;2112;2162;
863,Rose Cocktail (English),1811;1817;1960;1965;2105;2153;
864,Rose Cocktail (French),1817;1908;2105;
865,Roselyn Cocktail,1811;1817;2105;2123;
866,Rouge Martini,1783;2105;
867,Royal Clover Club Cocktail,1808;1811;2105;2163;
868,Royal Cocktail,1766;1965;2105;2163;
869,Royal Fizz,1766;1904;1940;2105;
870,Royal Gin Fizz,1766;1948;1965;2105;2163;
871,Royal Smile Cocktail,1811;2105;2163;2177;
872,Royalty Fizz,1766;1859;2026;2105;2153;2206;
873,Ruby Fizz,1811;1818;1948;1965;2097;2163;
874,Ruby In The Rough,1908;2105;2112;
875,Rum Cobbler,1859;2031;2055;2116;2163;2206;
876,Rum Collins,1787;1825;1943;1948;1965;2163;
877,Rum Cooler,2033;2117;2163;
878,Rum Daisy,1811;2031;2055;2116;2153;2206;
879,Rum Dubonnet,1757;1943;2153;
880,Rum Eggnog,1749;1766;1965;1988;2033;
881,Rum Fix,1943;1965;2081;2163;2163;
882,Rum Gimlet,1787;1929;1943;
883,Rum Highball,1948;2033;2123;
884,Rum Martini,1817;1943;2123;
885,Rum Milk Punch,1749;1943;1965;1988;
886,Rum Old-fashioned,1814;1835;1943;1965;2002;2081;
887,Rum Screwdriver,1943;2174;
888,Rum Sour,1943;2031;2055;2153;2206;
889,Rum Swizzle,1787;1835;1948;1965;2033;
890,Rum Toddy,1965;2033;2081;2123;
891,Russian Cocktail,2045;2062;2105;
892,Rusty Nail,2107;2110;2123;
893,Rye Whiskey Cocktail,1825;1835;1965;2179;
894,Saketini,2025;2077;2105;
895,Salty Dog,1780;2105;2133;
896,San Francisco Cocktail,1817;1825;1835;2097;2112;2162;
897,Sand-Grown-Un,1908;2112;2116;2153;2206;
898,Sand-Martin Cocktail,1797;2105;2112;
899,Sandra Buys A Dog,1835;2078;2101;2116;2174;
900,Santiago Cocktail,1787;1811;1943;1965;
901,Saratoga Cocktail,1835;1905;1921;1990;2153;
902,Saucy Sue Cocktail,1960;2061;2177;
903,Savannah,1818;2055;2062;2105;
904,Saxon Cocktail,1787;1811;1943;2124;
905,Sazerac,1796;1813;1978;2081;2123;2206;
906,Scooter,1770;1921;2104;
907,Scotch And Water,2081;2107;
908,Scotch Bird Flyer,1770;1808;1942;1965;2107;
909,Scotch Bishop Cocktail,1817;1942;1965;2107;2123;2174;
910,Scotch Cobbler,1759;1921;2055;2107;2165;
911,Scotch Cooler,1934;1948;2107;
912,Scotch Daisy,1811;2031;2055;2107;2153;2206;
913,Scotch Fix,2031;2081;2107;2153;2153;2206;
914,Scotch Flip,1749;1766;1770;2107;2206;
915,Scotch Highball,1948;2107;2123;
916,Scotch Holiday Sour,1908;2107;2112;2153;2163;
917,Scotch Mist,2107;2123;2156;
918,Scotch Old-Fashioned,1835;2031;2055;2081;2107;2206;
919,Scotch Rickey,1787;1948;2002;2107;
920,Scotch Sour,1787;1825;1965;2107;2163;
921,Screaming Banana Banshee,1825;1956;2045;2062;2151;
922,Screwdriver,2045;2174;
923,Seaboard,1759;1785;1965;2105;2153;
924,Secret Place,1908;2116;2156;2211;2216;
925,Sensation Cocktail,1759;1905;2105;2163;
926,September Morning,1811;1818;1908;1915;1943;
927,Serpentine,1921;1943;2112;2123;2153;2206;
928,Seventh Heaven Cocktail,1759;1905;2105;2133;
929,Sevilla Cocktail,1766;1943;1965;2059;
930,Sevilla Cocktail #2,1766;1943;2180;2206;
931,Shady Lady,1787;1825;2003;2133;2191;
932,Shalom,2045;2055;2072;2174;
933,Shamrock,1744;1771;1817;2077;
934,Shanghai Cocktail,1811;1853;1943;2163;
935,Sherry Eggnog,1749;1766;1834;1965;1988;
936,Sherry Flip,1749;1766;1770;1834;1965;
937,Sherry Milk Punch,1749;1834;1965;1988;
938,Shriner Cocktail,1835;1921;2086;2097;2123;
939,Sidecar,1732;2088;2153;
940,Sidecar Cocktail,1921;1942;2163;
941,Silent Broadsider,1811;1853;1943;2153;
942,Silk Stockings,1770;1811;2062;2138;2191;
943,Silver Bronx,1817;1818;2105;2112;2174;
944,Silver Bullet #1,2105;2107;2123;
945,Silver Cocktail,1817;1905;2086;2105;2123;2162;
946,Silver King Cocktail,1818;1965;2105;2162;2163;
947,Silver Stallion Fizz,1948;2007;2105;
948,Singapore Sling,1811;1825;1908;1940;1948;2105;
949,Sir Walter Cocktail,1811;1921;1942;2033;2153;
950,Sister Starseeker,1758;1811;1943;2153;2163;
951,Sitarski,1915;2116;2133;2153;2206;
952,Skip And Go Naked,1940;2105;2121;
953,Sloe Gin Cocktail,1817;2097;2162;
954,Sloe Gin Collins,1825;1948;2055;2097;2163;2163;
955,Sloe Gin Flip,1749;1766;1770;1965;2097;
956,Sloe Gin Rickey,1787;1787;1948;2097;
957,Sloe Vermouth,1817;2097;2153;
958,Sloeberry Cocktail,1835;2097;
959,Sloppy Joe's Cocktail No. 1,1787;1811;1817;1942;1943;
960,Sloppy Joe's Cocktail No. 2,1811;1921;1942;1990;2059;
961,Slow Comfortable Screw,2071;2097;2174;
962,Slow Screw,2097;2174;
963,Sly Goes To Havana,1797;1915;1943;1990;2062;2156;
964,Smart Christine,2031;2080;2105;2174;
965,Smile Cocktail,1811;2105;2153;
966,Smiler Cocktail,1817;1835;2105;2112;2174;
967,Smith And Kearns,1770;1948;1994;
968,Snyder,1817;1942;2105;2123;
969,Sol Y Sombra,1853;1921;
970,Sombrero,1770;2160;
971,Son Of Adam,1811;1943;1960;2153;2206;
972,Sonny Gets Kissed,1915;1943;1960;2153;2206;
973,Soother Cocktail,1921;1942;1965;2163;2177;
974,Soul Kiss Cocktail,1757;1817;1978;2174;
975,South Of The Border,1787;1787;2160;2191;
976,Southern Belle,1921;2062;2080;
977,Southern Bride,1905;2105;2133;
978,Southern Gin Cocktail,1942;2105;2123;2162;
979,Soviet,1817;1834;2045;2123;
980,Spark In The Night,1915;1994;2116;
981,Special Rough Cocktail,1853;1921;2177;
982,Spencer Cocktail,1825;1835;1960;2105;2124;2174;
983,Sphinx Cocktail,1817;2105;2112;2163;
984,Spring Feeling Cocktail,1797;2105;2153;
985,St. Charles Punch,1921;1942;2059;2163;2163;2206;
986,St. Patrick's Day,1744;1771;1797;1835;
987,Stanley Cocktail,1811;1943;2105;2163;
988,Stanley Senior,1869;1943;2133;
989,Starseeker,1758;1811;1943;2174;
990,Stiletto,1785;2104;2163;
991,Stinger,1921;1934;
992,Stirrup Cup,1908;1921;2163;2206;
993,Stone Cocktail,1834;1943;2112;
994,Stone Fence,1835;1948;2107;
995,Stone Sour,1940;1960;2174;
996,Straight Law Cocktail,1834;2105;
997,Stranger-In-Town,1908;1943;2031;2112;2177;
998,Strawberries And Cream,1855;1894;2076;2206;
999,Strawberry Daiquiri,1894;1915;1943;1965;2076;
1000,Strawberry Dawn,1759;1784;2076;2105;
1001,Strawberry Fields Forever,1894;1921;1948;2076;
1002,Strawberry Margarita,1780;1894;1942;2076;2153;2191;
1003,Sue Riding High,1884;2039;2116;2216;
1004,Suffragette City,1811;1915;1943;2044;
1005,Sugar Daddy,1835;1905;1990;2105;
1006,Sunshine Cocktail,1835;2105;2112;2124;
1007,Surf Rider,1811;2045;2055;2112;2163;2174;
1008,Surrey Slider,2038;2055;2078;2174;
1009,Susan Littler,1978;2116;2174;2208;
1010,Sweet Maria,1770;2045;2104;
1011,Sweet Patootie Cocktail,1942;2105;2174;
1012,Swiss Family Cocktail,1785;1817;1835;1899;
1013,T.N.T. No. 2,1758;2191;
1014,Tailspin Cocktail,1797;1825;2105;2112;2123;2162;
1015,Tango Cocktail,1817;1942;2105;2112;2174;
1016,Tartan Swizzle,1835;1859;1915;2107;2156;2206;
1017,Tartantula,2080;2107;2112;2123;
1018,Temptation Cocktail,1757;1785;1899;1942;2123;2124;
1019,Tempter Cocktail,1960;2059;
1020,Ten Quidder,1835;1942;2026;2105;
1021,Tequila Cocktail,1811;1818;2163;2163;2191;
1022,Tequila Fizz,1811;1812;1818;2153;2191;
1023,Tequila Manhattan,1825;1915;2055;2112;2191;
1024,Tequila Matador,1787;1990;2191;
1025,Tequila Old-Fashioned,1835;1948;2191;2206;2212;
1026,Tequila Sour,1825;1965;2163;2163;2191;
1027,Tequila Sunset,1825;1903;2174;2191;
1028,Tequini,1817;1835;2077;2123;2191;
1029,Thanksgiving Special,1817;1825;1960;2105;2153;
1030,The Bronx Ain't So Sweet,1817;2105;2174;
1031,The Original Singapore Sling,1859;1908;2080;2105;
1032,The Shoot,1834;1965;2107;2153;2174;
1033,Third-Rail Cocktail,1899;1921;1943;2177;
1034,Three Miller Cocktail,1811;1921;1943;2153;
1035,Thriller,1910;2107;2174;
1036,Thunder,1789;1808;1921;1965;
1037,Thunder-And-Lightning,1808;1921;1965;
1038,Thunderclap,1785;1921;2105;
1039,Tidbit,1834;2007;2105;
1040,Tipperary Cocktail,1771;1797;2112;
1041,To Hell With Swords And Garter,1817;1990;2107;
1042,Tom Collins,1859;2031;2055;2105;2153;2206;
1043,Top Banana,1739;2045;2055;
1044,Torridora Cocktail,1814;1943;2151;2160;
1045,Tovarich Cocktail,1787;2045;2089;
1046,Triad,1812;2078;2104;2112;2123;
1047,Trilby Cocktail,1978;2112;2162;
1048,Trinity Cocktail,1817;2105;2112;
1049,Tropical Cocktail,1817;1835;1905;2062;
1050,Turf Cocktail,1817;1835;1899;2105;2124;
1051,Tuxedo Cocktail,1817;1825;1899;1905;2105;2162;
1052,Twenty Thousand Leagues,1817;2061;2105;2156;2162;
1053,Twin Hills,1785;1915;2080;2153;2163;2206;
1054,Twister,1787;2045;2117;
1055,Typhoon,1853;1915;2024;2105;
1056,Ulanda Cocktail,1899;1942;2105;
1057,Union Jack Cocktail,1811;2097;2105;
1058,Valencia Cocktail,1960;2162;2174;
1059,Van Vleet,1943;2013;2153;
1060,Velvet Hammer No. 1,2045;2062;2151;
1061,Verboten,1825;1914;2105;2153;2174;
1062,Vermouth Cassis,1817;1948;2202;
1063,Vesuvio,1818;1943;1965;2112;2163;
1064,Veteran,1908;2116;
1065,Vicious Sid,1835;1942;1943;2071;2153;
1066,Victor,1921;2105;2112;
1067,Victory Collins,1965;2045;2055;2145;2153;
1068,Viva Villa,1787;2191;2206;
1069,Vodka 7,1787;1787;2045;2117;
1070,Vodka And Apple Juice,2045;2190;
1071,Vodka And Tonic,1758;2045;
1072,Vodka Collins,1825;1948;1965;2045;2055;2163;
1073,Vodka Gimlet,1915;1965;2045;
1074,Vodka Grasshopper,1744;2045;2062;
1075,Vodka Salty Dog,1780;2045;2133;
1076,Vodka Sling,1965;2045;2081;2124;2163;
1077,Vodka Stinger,1934;2045;
1078,Waikiki Beachcomber,1942;1990;2105;
1079,Wallick Cocktail,1817;1942;2105;
1080,Ward Eight,1785;1811;1825;1965;2055;2163;
1081,Warsaw Cocktail,1817;1903;2045;2153;
1082,Washington Cocktail,1817;1835;1921;2086;
1083,Watermelon,1940;1998;2045;2174;
1084,Webster Cocktail,1787;1817;1960;2105;
1085,Wedding Belle Cocktail,1757;1908;2105;2174;
1086,Weep-No-More Cocktail,1757;1787;1905;1921;
1087,Wembly Cocktail,1817;1960;2105;2177;
1088,Western Rose,1817;1960;2105;2153;
1089,What The Hell,1817;1960;2105;2153;
1090,Whip Cocktail,1817;1899;1921;1942;2112;
1091,Whiskey Cocktail,1785;1825;1835;2086;
1092,Whiskey Collins,1785;1825;1948;1965;2055;2163;
1093,Whiskey Eggnog,1749;1766;1785;1965;1988;
1094,Whiskey Fix,1785;1965;2163;2163;
1095,Whiskey Flip,1749;1766;1770;1785;1965;
1096,Whiskey Highball,1785;1948;2123;
1097,Whiskey Milk Punch,1749;1785;1965;1988;
1098,Whiskey Rickey,1785;1787;1787;1948;
1099,Whiskey Sour,1785;1825;1965;2163;2163;
1100,Whisky Mac,1910;2107;
1101,White Heart,2062;2151;2204;
1102,White Lady,1770;1818;2105;2206;
1103,White Lily Cocktail,1853;1942;1943;2105;
1104,White Lion Cocktail,1811;1835;1943;1965;2163;
1105,White Russian,1770;1969;2045;
1106,White Way Cocktail,1934;2105;
1107,Why Not?,1817;1960;2105;2153;
1108,Widow Woods' Nightcap,1988;2107;2216;
1109,Widow's Kiss,1835;1921;1936;2080;
1110,Will Rogers,1817;1942;2105;2174;
1111,Woo Woo,2038;2045;2101;
1112,Woodward Cocktail,1817;2107;2133;
1113,X.Y.Z. Cocktail,1942;1943;2153;
1114,Xanthia Cocktail,1908;1936;2105;
1115,Xeres Cocktail,1834;2162;
1116,Yale Cocktail,1817;1835;2026;2105;
1117,Yellow Rattler,1817;2105;2112;2174;2176;
1118,Yellow Strawberry,1739;1802;1940;1943;2076;
1119,Yolanda,1811;1853;1921;2105;2112;2124;
1120,Zombie #1,1814;1940;1942;1943;2174;2198;
1121,Afterglow,1811;1990;2174;
1122,Alice Cocktail,1811;1990;2151;2174;
1123,Apple Karate,1872;2190;
1124,Berry-Berry,1857;1988;2127;
1125,Black & Blue Berries,1857;2127;2153;2172;
1126,Bobby Cocktail,2086;2151;2153;2174;
1127,Bora Bora,1811;1990;2084;2153;
1128,Cranberry Juice Cocktail,1780;2055;2081;2199;2206;
1129,End Wrench,1758;2156;2174;
1130,Grapefruit and Orange Cocktail,2133;2174;
1131,Grapefruit Lemonade,1811;2133;2172;
1132,Hot Buttered Rum Batter No. 1,1749;1858;1867;1883;1906;2138;2159;
1133,Hot Buttered Rum Batter No. 2,1867;2007;2159;2206;
1134,Hot Lemonade,1789;2013;2163;
1135,Kanaan,1766;1988;2127;
1136,Lemon Cocktail,2153;2174;
1137,Lemon Flip,1808;2086;2153;
1138,Lemon Squash,2086;2153;2172;
1139,Honey Lemonade,2127;2153;2172;
1140,Lucky Driver,1990;2086;2133;2146;2153;2174;
1141,Mint Julep #3,1759;1978;2086;2095;
1142,Grenadine Cocktail,1811;1990;2174;
1143,Orangatang,2101;2174;
1144,Orange Cocktail,2153;2174;
1145,Orange Cooler,1812;2086;2174;
1146,Orange Flip,1808;2127;2174;
1147,Orange Smile,1766;1811;2174;
1148,Orange Squash,2153;2174;
1149,Orange Velvet,1990;2151;2174;
1150,Orangeade,2086;2153;2172;2174;
1151,Orgeat Lemonade,2153;2172;2207;
1152,Parisette,1811;1988;
1153,Pineapple Lemonade,1990;2086;2172;2174;
1154,Pineapple Power,2035;2081;2127;2212;
1155,Pussy Foot,1811;1990;2133;2174;
1156,Rail Splitter,1812;2086;2153;
1157,Rose de Mai Cocktail,1990;2021;2151;
1158,Saint Clemence,1841;2174;
1159,Rhubarb Syrup,1772;2081;2103;2206;
1160,Shirley Temple,1811;1812;
1161,Tomato Cocktail,1780;1789;1987;2108;2153;
1162,Grape Flip,1808;1988;2021;2145;
1163,Tropical,1811;1839;1988;
1164,Coca-Cola Syrup,1755;1893;1904;1906;1915;2010;2049;2081;2206;
1165,Coca-Cola's original formula?,1755;1838;1906;1915;2010;2049;2081;2206;
1166,Homemade Ginger Beer,1787;1822;1915;2035;2081;2081;2206;
1167,Homemade Snapple,1979;2075;2081;2153;2206;
1168,Banana Milk Shake,1802;1988;2086;2174;
1169,Banana Strawberry Shake,1802;1892;1988;2076;2127;
1170,Banana Strawberry Shake Daiquiri-type,1802;2076;2190;
1171,Cool Cow,1988;2127;2220;
1172,Crazy Cow,1988;2190;
1173,Dutch Treat,1786;1906;1988;2127;2138;
1174,Earth Shake,1872;1990;2212;
1175,Egg Cream,1988;2016;2172;
1176,Fruit Cooler,2012;2076;2156;2163;2172;2190;2206;
1177,Fruit Flip-Flop,1892;2075;
1178,Fruit Shake,1802;1892;2156;2174;2195;
1179,Grapple,2053;2138;2145;2153;
1180,Great Grapes,2127;2145;2153;2172;
1181,Hot Cider,1858;2053;2055;2138;
1182,Hot Mulled Cider #1,1749;1858;2053;2055;2138;
1183,Hot Spiced Cider #1,1832;2053;2065;2138;
1184,Jungle Juice #2,1802;2035;2174;
1185,Just a Moonmint,1839;1988;2016;
1186,Lassi - A South Indian Drink,1759;1780;1892;1919;2081;
1187,Lassi Khara,1780;1892;1970;2081;
1188,Lassi Raita,1780;1787;1892;2156;2206;
1189,Lassi - Sweet,1780;1892;2081;2153;2206;
1190,Lassi - Mango,1892;1913;2081;2206;
1191,Vegan - Hot indian milk drink,1836;1858;2035;2065;2138;2206;
1192,Lemouroudji,1789;1793;2035;2081;2206;
1193,Limeade,1787;2002;2172;2206;
1194,Imperial Cocktail,1915;1977;2105;
1195,Banana Cantaloupe Smoothie,1802;1877;
1196,Apple Berry Smoothie,1857;2012;
1197,Grape lemon pineapple Smoothie,2079;2163;2212;
1198,Kiwi Papaya Smoothie,1829;2119;
1199,Mango Orange Smoothie,1913;2055;
1200,Pineapple Gingerale Smoothie,2035;2212;
1201,Kill the cold Smoothie,2035;2081;2163;
1202,Strawberry Shivers,2076;2081;2127;
1203,Sweet Bananas,1802;1988;2127;
1204,Tomato Tang,1917;2108;2153;
1205,Yoghurt Cooler,1892;2156;2195;
1206,Castillian Hot Chocolate,1737;1786;1988;2081;2206;
1207,Chocolate Beverage,1766;1945;1988;2138;
1208,Chocolate Drink,1945;1988;2081;
1209,Drinking Chocolate,1884;1906;1945;1988;2138;2161;
1210,Hot Chocolate to Die for,1809;1855;1906;1945;2159;
1211,Hot Chocolate #1,1780;1786;1988;2206;
1212,Hot Chocolate #2,1786;1965;1988;2066;
1213,Microwave Hot Cocoa,1780;1786;1906;1988;2081;2206;
1214,Nuked Hot Chocolate,1786;1906;1988;2206;
1215,Orange Scented Hot Chocolate,1749;1933;1945;1988;2124;
1216,Spanish chocolate,1808;1945;1988;2138;
1217,Lemon Shot,1814;2041;2163;2206;2208;
1218,Sex on the Beach,2038;2045;2101;2133;
1219,Autodafé,1915;2045;2172;
1220,Gagliardo,1923;1975;2153;2208;
1221,Surf City Lifesaver,1999;2044;2087;2105;
1222,Grizzly Bear,1837;1988;1994;2104;
1223,Karsk,1760;2211;
1224,Happy Skipper,1787;1812;2064;2156;
1225,Frappé,1988;2206;2211;
1226,Iced Coffee,1988;2081;2206;2211;
1227,Iced Coffee Fillip,1994;2211;
1228,Masala Chai,1858;1883;1897;1979;1988;2035;2081;2138;2206;
1229,Melya,1786;1933;2127;
1230,Russian Tea #1,1858;1979;1990;2081;2153;2174;2206;
1231,Spiking coffee,2138;2211;
1232,Thai Coffee,1883;1989;2118;2156;2206;2211;
1233,Thai Iced Coffee,1883;2151;2206;2211;
